domainID,siteID,namedLocation,collectDate,sampleCondition,aquaticPlantType,growthForm,taxonID,scientificName,morphospeciesID,phylum,division,class,order,family,genus,section,specificEpithet,infraspecificEpithet,variety,form,taxonRank,identifiedDate,dataQF
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,BETUL,Betula sp.,NA,Magnoliophyta,NA,Magnoliopsida,Fagales,Betulaceae,Betula,NA,sp.,NA,NA,NA,genus,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,2019-04-15T18:12:00Z,NA,plant,submerged,2PLANT,Unknown plant,PaulsLeafyLiverwort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,JUNCU,Juncus sp.,NA,Magnoliophyta,NA,Liliopsida,Juncales,Juncaceae,Juncus,NA,sp.,NA,NA,NA,genus,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,PLME4,Plagiomnium medium (Bruch & Schimp.) T. Kop.,NA,NA,NA,Bryopsida,Bryales,Mniaceae,Plagiomnium,NA,medium,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2019-04-15T18:51:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,2019-04-15T19:40:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,2019-04-15T19:40:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,2019-04-15T19:40:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,MIGU,Mimulus guttatus DC.,NA,Magnoliophyta,NA,Magnoliopsida,Scrophulariales,Scrophulariaceae,Mimulus,NA,guttatus,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,emergent,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,emergent,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANO,Fontinalis antipyretica Hedw. var. oregonensis Renauld & Cardot,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. oregonensis,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,floating-leaved,2PLANT,Unknown plant,DangleRoots,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANO,Fontinalis antipyretica Hedw. var. oregonensis Renauld & Cardot,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. oregonensis,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,emergent,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,emergent,MIGU,Mimulus guttatus DC.,NA,Magnoliophyta,NA,Magnoliopsida,Scrophulariales,Scrophulariaceae,Mimulus,NA,guttatus,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,MIGU,Mimulus guttatus DC.,NA,Magnoliophyta,NA,Magnoliopsida,Scrophulariales,Scrophulariaceae,Mimulus,NA,guttatus,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,MIGU,Mimulus guttatus DC.,NA,Magnoliophyta,NA,Magnoliopsida,Scrophulariales,Scrophulariaceae,Mimulus,NA,guttatus,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,2019-04-15T20:54:00Z,NA,plant,submerged,MIGU,Mimulus guttatus DC.,NA,Magnoliophyta,NA,Magnoliopsida,Scrophulariales,Scrophulariaceae,Mimulus,NA,guttatus,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANO,Fontinalis antipyretica Hedw. var. oregonensis Renauld & Cardot,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. oregonensis,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANO,Fontinalis antipyretica Hedw. var. oregonensis Renauld & Cardot,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. oregonensis,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANO,Fontinalis antipyretica Hedw. var. oregonensis Renauld & Cardot,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. oregonensis,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2019-04-15T21:28:00Z,NA,plant,emergent,WOFI,Woodwardia fimbriata Sm.,NA,Pteridophyta,NA,Filicopsida,Polypodiales,Blechnaceae,Woodwardia,NA,fimbriata,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,2PLANT,Unknown plant,PaulsLeafyLiverwort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,POACEA,Poaceae sp.,NA,Magnoliophyta,NA,Liliopsida,Cyperales,Poaceae,NA,NA,sp.,NA,NA,NA,family,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,2PLANT,Unknown plant,PaulsLeafyLiverwort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,2019-04-15T21:41:00Z,NA,plant,submerged,2PLANT,Unknown plant,DangleRoots,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,2019-04-15T21:55:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
